ID,Usuário,Tweet,Seguidores,Polaridade,Subjetividade,Sentimento
1008510229984743426,Filipitwo,"Aquela famosa frase né  ISSO SEMPRE TEM UM FILHA DA PUTA DESGRAÇADO QUE PARECE QUE TEM DOENÇA,VAI TOMAR NO MEIO DO… https://t.co/nppd8DN19L",173,0.2589285714285714,0.6339285714285714,Negativo
41035662,danielfoscarini,@dulcemattos Sim cara. Porra. Vai se foder. Que loco mais filho da puta. Não dá.,677,-0.4666666666666666,0.7000000000000001,Negativo
825070995946008578,standtalex,justin bieber você é um filho da puta talentoso do caralho vai se foder que ódio,10038,-0.6,0.7666666666666666,Negativo
1173456152337833987,enzit0_,"nao fica sofrendo pelo desinteresse de outra pessoa nao porra, vai viver tua vida de um jeito que vc se sinta confo… https://t.co/WwBI7wGJKQ",53,0.21818181818181817,0.65,Positivo
83048568,rafa_xarror,"@Coritiba Vai tomar no cu!!! Jorginho, Samir e o bando de filha da puta que baba ovo deles! Se fuder!",158,-0.5,0.6,Negativo
1591963838,DrunkPercabeth,Ah vai se fuder ja to puta da vida que eu quero dar uma porrada em alguém,1382,-0.012500000000000011,0.675,Negativo
1973314388,GustavoKindrat1,"@Coritiba Vai toma no cu seu técnico filho da puta mano vai toma no cu tem que da porrada nesse cara, um tá ligado… https://t.co/mP8Q3ePhCt",431,-0.4,0.6,Negativo
1084539559344517120,yoonsxxy,"Os antis nem escondem, cara. O Corpse já GANHOU os dez mil pra doar, mas o povo INSISTE EM ENCHER O SACO SÓ PORQUE… https://t.co/8w5T72uDmE",1214,0.0,0.0,Neutro
1682031457,tchallamc,"O Robson é melhor jogador do Coxa, o cara marca, bate falta, pênalti, paga salário, vende cachorro quente na porta… https://t.co/hjrWYPDJA5",580,0.625,0.5750000000000001,Positivo
1230994682685120512,pjmarticc,vai se fuder maldito filho da puta irrinhó do caralho tomara que te persigam na rua seu pocotó do caralho doente de… https://t.co/1p4ildOnnl,2055,-0.540357142857143,0.7314285714285714,Negativo
1180501817706332166,ttaehystage,@hourlyhanjisung puta que pariu filha da puta do caralho vai se fuder,2458,-0.30000000000000004,0.7,Negativo
1243245597299179522,miaucomunist,@jairbolsonaro Bolsonaro vai toma no meio do seu cu seu arrombado do caralho filho da puta do cacete mama meu pau s… https://t.co/humR7gBt3c,50,-0.3333333333333333,0.4000000000000001,Negativo
1014615887385591809,kthjimeo,que todo mundo tome no cu esses filho da puta a gente não precisa desses porras não vai se fudeeer caralho tô puta,4865,-0.30000000000000004,0.7,Negativo
756560120591581185,Idodontknow,"@TropaNey2 @Nickkk1002 @jeffersonbalbi2 @KennedyF_ @neymarjrdepre @neymarjr Então para de acompanhar ele,filho da p… https://t.co/ztcPW0bUjZ",163,0.0,0.1,Neutro
867543070291750912,daisieskatheryn,cu buceta pinto caralho puta porra cacete vadia nojenta merda bosta arrombada filha da puta que saco vagabunda corn… https://t.co/lu8kaoO0HL,2106,-0.4,0.76,Negativo
2981454899,guilhermeklaos,"Se você é meu vizinho, saiba que eu quero que você vai tomar no seu cu seu filho da puta, para de gritar que nem um arrombado",65,0.0,0.0,Neutro
328241819,Yandraroberta12,"Pelo amor de Deus, se vc marcar de ir na casa de uma pessoa vá caralho ou pelo menos avisa que ñ vai mais filho da puta.",100,0.075,0.525,Negativo
1285289430471892995,jeonworder,"filho da puta, quando meus fav não tinham nenhum prêmio eu já gostava deles, se eles conseguiram tudo que tem hoje… https://t.co/xUmiUYWHxE",373,0.6,0.8,Positivo
843865411288481794,delashofc,"vai se fude mano o cara usa 12 NO MULTIPLAYER cara  e alem de ser um bosta que faz isso o mlk usa claymore, campera… https://t.co/7ulJHsYkQX",135,-0.6000000000000001,0.7,Negativo
1304973569416409095,XIAOJUNLISM,@nanavsoir 💌ˀˀ @-ah! se eu te pego &gt;&lt; eu swnto tanto ♡... ⃕  nesse seu pau rosado ㅋㅋ que você vai gemer ☁️ tão alto… https://t.co/nqEyOJdKAC,120,0.0,0.0,Neutro
1319296061567979521,firzproofz,VAI SE FUDER TWITTER SEU FILHO DA PUTA QUE ODIO,226,-0.6000000000000001,0.75,Negativo
922621561789612032,GabrielCovezzi_,"@felipelanga @Coritiba Todo jogo os narradores falam que o Coritiba tá melhorando, a mídia vai mantendo o Jorginho… https://t.co/mcS1MCNKwp",100,-0.4,0.4,Negativo
66377794,allienzika,vai tomar no cu vai se fuder free fire filho da puta do caralho denonho de jogo dos inferno do caralho vai bem se f… https://t.co/xCVyFQvEuW,45,-0.32,0.6799999999999999,Negativo
1267854813699747840,azumane_girl,@xtwicestan véi? vai se fuder?  quem foi o filho da puta que disse que foi ele????????? nossa pqp,674,-0.4,0.6,Negativo
1145146780327272453,jhobidancer,@dou_andrew @RElOFHOPE @MrBeastYT deve ser uma criança mal amada filho da puta filho da puta filho da puta vai toma… https://t.co/3Rd17V40dN,2262,0.7,0.8,Negativo
346611167,brasaluz,@luluxaina Menino se eu te pego eu sento tanto nesse seu pau rosado q vc vai gemer tão alto q o som vai ultrapassar… https://t.co/my8guFjMtV,205,0.15000000000000002,0.42500000000000004,Positivo
1272539868149821440,jaquezine,puta que pariu que ÓDIO de gente que cancela rolê em cima da hora vai se fuder cu bunda buceta,150,-0.6000000000000001,0.75,Negativo
762443663985082373,crypticcadaver,VAI TOMA NO MEIO DO TEU CU CARALHO PORRA CU BUCEYA AAAAAAAAAAA IMFERNO FILHO DA PUTA EU VOU AAAA A A A AAAA A A AAA… https://t.co/f3SbTtSV8r,722,-0.2,0.3,Negativo
1307840071022841856,thx_lunixx,fora que eu to com vontade de comer brigadeiro puta merda to feliz pra caralho e vai ter até quiche vai se foder hj… https://t.co/XP2IL4goFY,35,0.05000000000000002,0.6125,Positivo
1186280903158444032,Sanzittoskkk,"@Ich_hasse_dichh @GalodeKalsa11 Vai se fuder, bot filha da puta! Tu tá até aqui? Não sabia que existia bot pra come… https://t.co/aD6X6e2GB8",28,-0.5,0.6,Negativo
1185014229490962432,royaltenenbauns,porcaria merda babaquice porra porra putaria putaria que pariu  puta escrota filho da puta vagabundo foda se fudido… https://t.co/nrBLW2c3i3,439,-0.4666666666666666,0.7000000000000001,Negativo
1185014229490962432,royaltenenbauns,porcaria merda babaquice porra porra putaria putaria que pariu  puta escrota filho da puta vagabundo foda se fudido… https://t.co/L9YVPmkX3v,439,-0.44999999999999996,0.7000000000000001,Negativo
989215332962373632,luana_bimundial,CARALHO mas que série de MERDA que é outlander PUTA QUE PARIU que série de FILHO DA PUTA que fica romantizando home… https://t.co/CXNMPIZ0lT,1232,-0.44000000000000006,0.7000000000000001,Negativo
3325546013,swett_babyy,eu fico PUTA quando falam que o zidane é um técnico ruim. Vai se fuder seu filha da puta você pode criticar as limi… https://t.co/UwutBXwLEH,191,-0.5499999999999999,0.6333333333333333,Negativo
879001649678778369,mceciliavlf,"Puta que pariu em, vai se fuder guri chato da porra vai toma no cu, um amigo avisaria",341,-0.7,0.8,Negativo
1174018005078106112,oasisbunks,se esse filho da puta matar a harley quem vai ver que tudo pode acontecer é ele https://t.co/ELeNSxiqHy,3542,0.0,0.0,Neutro
1292254538502742019,artsIevi,"Hacker filho da puta, among us é o único jogo que eu gosto e vocês estão atacando? Vai se fuder em maluco",1539,-0.35,0.725,Negativo
1041352342644256768,lorranpavao,"Pior coisa que tem é você trabalhar igual um filho da puta durante a semana, colocando fé que o final de semana vai… https://t.co/I3oOW6C85b",191,-1.0,1.0,Negativo
738659034840993792,idaimarya,ooooo que filho da puta olha isso que viadinho nao naonao vai se fude tambem,308,-0.4,0.6,Negativo
1299503084482240518,louiecherry_,"vai se fuder também mano, tinha que ter falado as merdas mais filhas da puta que passaram na minha cabeça",24,-0.16666666666666666,0.6333333333333334,Negativo
1034920693270564870,TimoteoChamine,"espero que seja um ""até logo"" mesmo velho filho da puta.. vai saber se vcs vão se encontrar no mesmo lugar https://t.co/cdVZqEIgOy",454,0.025,0.1125,Negativo
945663239135916033,succerssfuI,. @DojaCat sua desgracada infeliz do caralho gorda encardida puta alcoólatra sua mãe e uma rampeira diabética que c… https://t.co/Ox7G5054EG,1190,-0.48333333333333334,0.7333333333333334,Negativo
1265819415486124034,Paulo36185376,"@rafiszada SAI DA FILHO DA PUTA LIXO , A LOS GRANDES NUNCAAAAA VAI PRECISAR DE VOCÊ SEU LIXO FRACASSADO , DESEJO QU… https://t.co/INOUsM0Fyw",1,-0.35,0.15,Negativo
1197624100623126528,juliedafontee1,que filho da puta vai se fuder,485,-0.4,0.6,Negativo
1154067899172212736,Caduzera__,"vai se fuder, que energia filha da puta",736,-0.4,0.6,Negativo
1041499496696479744,Igor_G_R_Bueno,PUTA QUE PARIU COMO EU ODEIO O SÁBADO VAI SE FUDER DEUS POR TER CRIADO ESSA MERDA DE DIA ENFIA O CALENDÁRIO NO MEIO… https://t.co/FaVn19IQ4B,107,-0.36,0.5800000000000001,Negativo
441913030,gonegirlI,amo meu gato mais do que eu mesma vey mato e morro por ele minha saúde mental melhorou demais depois que eu adotei… https://t.co/jlUE4FsTKV,1801,0.3,0.43333333333333335,Positivo
2325919952,jess_ih,VAI SE FUDER CIHAN FILHO DA PUTA QUE ÓDIO  #Hercai,809,-0.5333333333333333,0.7000000000000001,Negativo
1298995819526275072,brunarezendex,o passe vai aumentar que raiva filhos da puta n sei que q vcs querem manter esse trad no poder VAI SE FUDER,232,-0.55,0.4,Negativo
1183476643819655169,hyogarts,QUE ODIO DESEE FILHO FA PUTA CARA VAI SE FUDER MORRE MRORE PORRA CADALHO DESGRACADO FILHO DA PUTA NOJENTO VUZAO CAR… https://t.co/kseL40zjYo,3140,-0.6,0.75,Negativo
1104897816198086659,vantaeginho,@sugasc0de @jeonstuIip ai q vc se engana filho da puta voce vai chamar ele do que ELE quiser eu to pouco me fudendo… https://t.co/d8xzit9CaO,8811,0.0,0.6,Neutro
874446147577839621,felipe_dumer,"@ColunadoFla Olha eu não costumo fazer isso, mas não vou deixar passar dessa vez não. O CAPERGIANI VAI TOMAR NO SEU… https://t.co/XfPLqGuYhn",149,-0.25,0.25,Negativo
1077748823542431744,Vinagrettes_,"FINALMENTE CARALHO VAI TOMA NO CU FILHO DA PUTA QUE FASE HORRIVEL DO CARALHO VAI SE FUDE  MOB PARA DESGRAÇA TNC, bo… https://t.co/Csw9Bx8btx",409,-0.65,0.8,Negativo
2736129911,Yappjacky,@analiness_ AAAAAAAAAAAAAAAAAAAAA puta que pariu sera se todos os gato do mundo sao uns filho da puta,467,0.0,0.0,Neutro
1103526232879185920,maaaaaaa_sz,a filha da puta fica ANOS sem por o pé aqui pra visitar minha vó e agora que a veia tá doente resolve vir só p não… https://t.co/o1ZHi4xes1,76,-0.7142857142857143,0.8571428571428571,Negativo
710941769874153472,ViniciusCRF20,"se minha mãe visse um bgl desse, a primeira coisa que ela falaria ""vai quebrar, filho da puta?"" https://t.co/3DFshqCoPm",899,0.25,0.3333333333333333,Positivo
1079188638599208961,desistideumuser,Nossa mano vai tomar no cu puta que pariu vai se foder inferno filho da puta do caralho,56,-0.4,0.6,Negativo
1202682589393408014,naluia_acosta,@90smatte @reasondoardx EU NAO AGUENTO MAIS PELO AMOR DE DEUS TO A PONTO DE DAR BLOCK NO @vinidotwitt3r ESSE FILHO… https://t.co/0uZLJdfq07,87,0.5,0.55,Positivo
1017217380823552001,antihrlwall,vai tomar no cu vizinha filha da puta para de gritar caralho se pensa que é quem? ninguém na sua casa é surdo,4178,-0.2,0.3,Negativo
1148336029528670208,41waystodie,querida pessoa que odeio: VAI SE FODER SEU ARROMBADO MANIPULADOR DO CACETE FILHO DA PUTA ESPERO QUE MORRA QUEIME NO… https://t.co/i030JPnVUf,1300,-0.6000000000000001,0.7666666666666666,Negativo
858929156553355264,webchamego,Tem que ser muito filha da puta pra ver a outra pessoa cantando mó na vibe e vir pedir pra parar pq tá atrapalhando… https://t.co/CvcxlAnV25,169,-0.125,0.375,Negativo
1076489247715135488,itzsooya,to de tpm to muito outa vai toamr no cu todo kundo vai se foder vai pra puta que pariu que caralho porra fikho da p… https://t.co/E3cLA6uZRc,3602,-0.26666666666666666,0.5333333333333333,Negativo
1262545662970933248,amityhands,vai se fuder vai pra puta que pariu enfia um ventilador no cu e liga bando de arrombado otarios filhos da puta não… https://t.co/uUcDBOaz9q,1197,-0.35,0.7,Negativo
4389309645,oJoseBorges,vai toma no teu cu sua arrombada desgraçada vai se fuder vai da narizada na puta que te pariu,230,-0.4,0.5,Negativo
1214567899085594624,rosieserene,desistO da humanidade. Vao pra puta que vos pariu se eu apanho este virus por causa deste filho da puta ai eu juro que o desfaço mano,1189,0.0,0.0,Neutro
88681679,pqpezzini,"engraçado que esses filho da puta não apareceram naquele vexame de 29x0 só ficaram falando ""que dó"" ""nossas meninas… https://t.co/dku99jmiXR",22181,-0.125,1.0,Negativo
907541272063291393,aeIinherondale,vai se fuder por que esse filho da puta tem que ser tão lindo?? que ódio ele respira e eu já começo a latir inferno… https://t.co/FK3VkgmA8M,1667,-0.1166666666666667,0.8333333333333334,Negativo
1119356297391038469,KlWILLIARD,hipócritas filhas da puta arrombadas do caralho vagabundas imbecis espero que enfiem um cabo de vassoura no cu até… https://t.co/Nwrvyp4rV3,5379,-0.6,0.7,Negativo
1318910099369431040,aVelhoooo,"O cara trai a mina, insiste pra voltar e ela perdoa, mas segue insegura, daí o filha da puta tem coragem de falar p… https://t.co/guy3Pwz86J",50,-0.25,0.4375,Negativo
880494563923722242,marauders_stan,"""eu não tô nem ai, quero que você vá se fuder, vá pra puta que pariu, eu tô pouco me fudendo pra isso, vai se fuder… https://t.co/0bV1xK7ZEZ",67,-0.05000000000000002,0.7,Negativo
1105947224347955206,made_by_sea,Vai parecer um barulho muito de gente que se passa msm. Mas é verdade.   Eu vi um dado na prova de redação que me d… https://t.co/X0IkrXGxaN,24,0.375,0.525,Positivo
1251911136523571200,katewellsy,trosoba porcaria merda babaquice porra porra putaria putaria puta que o pariu puta escrota filho da puta vagabundo… https://t.co/Wq3b0fVlun,7042,-0.44999999999999996,0.7000000000000001,Negativo
1244769163983413253,_CRYSTALIVY_,JOGO FILHO DA PUTA É SÓ EU COMEÇAR A GOSTAR DE ALGUM PERSONAGEM QUE ELE VAI LÁ E MORRW SE FUDW,212,-0.4,0.4,Negativo
1088741906996178948,negalor4,@brxprince eu quero saber quando ele vai se enfiar num buraco desde que eu nasci esse filho da puta é velho já pass… https://t.co/iduDCREuEX,511,0.1,0.2,Negativo
1185540842863378434,monstaxxngel,vai se foder não moral eu tô muito puta véi que ódio defender estupro e ainda usar a imagem de uma pessoa boa .....… https://t.co/jSxAQh3rSu,3001,-0.06000000000000001,0.53,Negativo
1241499465783087104,sigasderby,é a opiniao dela seu filha da puta do caralho isso n é um debate se você n consegue lidar com os outros pensando di… https://t.co/XbI48CWmwh,248,0.0,0.0,Neutro
1273480347293016064,linoprey,VEI ERA SO UM ANIVERSARIO NORMAL PRO MINHO CACETE VAI SE FUDER PORRA CARALHO BUCETA CU PAU TOMAR NO CU GRINGA FILHA… https://t.co/oY7ZJqBzKS,5557,-0.21666666666666667,0.6166666666666667,Negativo
4144000480,staytion9,@hwngnoya @lixiewrld CU CARALHO PORRA BUCETA PINTO É... BUCETÃO ME AJUDA JOÃO CARLOS FILHA DA PUTA PUTA QUE PARIU C… https://t.co/gmKr568opu,316,-0.5,0.7,Negativo
814107587289477120,Predrin17pl,"Griezmann, essa vergonha, Vai ganhar o quê? Vai tomar no cu! O Messi... ah, o Messi é o menos culpado, é um coitado… https://t.co/T2jC8zyEMU",723,-0.05000000000000002,0.6,Negativo
814107587289477120,Predrin17pl,"Aí ele fez o time entrar abraçado, ""não, se vcs entrarem abraçados hoje, a gente vai mostrar que tem união, que o t… https://t.co/HYGezNzUXQ",723,0.0,0.0,Neutro
869977186723299330,brizzila,cê tem que ser filho da puta com todo mundo porque se você vai ajudar as pessoas você se fode,416,-0.6,0.7,Negativo
870846650,reiprincesa69,fan account de bts e m*na*s pop no meio   se liga caralho filho da puta se liga porra que droga vai pra puta que pariu  porra,1940,-0.3333333333333333,0.5,Negativo
1284548661771460609,kthgalaxys,"kpopper é filho da puta mesmo, joga sujo pra caramba e não pode ver o army se esforçar pelos NOSSOS favs. deixa a g… https://t.co/or58HdqmOr",848,-0.6,0.8,Negativo
1289337214363738112,przxey,@itsouer garoto se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tao alto que o som vai ultrapassar a… https://t.co/RadkQ7Hohw,741,0.23333333333333336,0.4666666666666666,Positivo
350874814,super_sappo,"Você vai ter que defender o  Nhonho e o Batoré, zoio verde filho da puta do caralho! Quem mandou ser pau mandado do… https://t.co/wtc8gbETPY",1594,-0.25,0.3,Negativo
1278858178134974465,samella63469910,Gente eu vou xingar alguém que eu quero muito mas eu não posso pq eu tenho que me fazer de madura pera:      Desgra… https://t.co/oGqHD15dJZ,80,0.2,0.2,Positivo
1124781041007374338,cyberk00k,certeza que o taehyung vai fazer live no final de semana q vem q eu não vou estar on filho da puta se me odeia me fale!!!!,146,-0.12121212121212122,0.762962962962963,Negativo
1183077003496476672,swhoney_,"""ain tem gente ouvindo"" vai se fuder e alguma vez ele ja se importou com alguma coisa sobre mim??? to com um puta n… https://t.co/U0vkjoLPot",106,-0.4,0.6,Negativo
1139971297264492545,mrpapitchulo,"telemóvel filho da puta, um gajo quer passar o ecrã para baixo e começa a carregar em merdas à toa! daqui a pouco v… https://t.co/thOAqgZZFA",86,-0.0982638888888889,0.4222222222222223,Negativo
1299005860165885952,Cleppyy,@beooty_ @gabiefleurs @haterdomuca @lilojunior @z4n3s @ArthurSxuza @helenasinceraa @kaiquebritor O filho de uma put… https://t.co/bMu8QcHCJN,168,0.0,0.0,Neutro
57973937,iamarques,"A gente tenta se conversar que a maternidade tem seus momentos que compensam, mas puta que pariu. Tem horas que é t… https://t.co/WwejegBr5C",1407,0.0,0.0,Neutro
1168239667738796037,jenrubybabe,@cjsyjluv @arthurparedes_ sua filha da puta não é a primeira vez que você usa esse termos sua vaca do caralho não s… https://t.co/DRZUiJr0v6,200,0.058333333333333334,0.25,Negativo
107567960,Poucosamigos,Vai Porra de mané filho da puta  Berre CU A mais alto na caixa de som do puteiro da favela da classe média podre su… https://t.co/dYzJrjYzae,19,0.0,0.0,Neutro
1254280331764563971,Tatianaladeira2,"Quando a ex sogra diz: Você namorou o filho errado,era pra ter namorado o fulano no lugar do ciclano  🤭 Da pra volt… https://t.co/su05Z1WqnC",61,-0.5,0.9,Negativo
1075727046465208320,dudaamn,eu to com um ódio da minha madrasta que puta que pariu vai se fuder,574,-0.5333333333333333,0.7000000000000001,Negativo
4869580917,narutofumante,@ilyvmt vou te xingar em portugues pq meu vocabulario é mais extenso assim e se quiser entender que traduza o tweet… https://t.co/fWpJ8AmZWl,91,0.25,0.41666666666666663,Positivo
1035971746057383936,angelskjin,ESSE LAZARENTO DOS INFENROS RLE EH OUTRO QUE SE EU PUDESSE QUEBRAVA NO SOCO FILHO DA PUTA VAI SE FUDERRRRRRRRRRRRRR… https://t.co/AUQxNl63Bn,3517,-0.4,0.6,Negativo
868236121020542977,somxystic,as nctzen coreana puta que a gente quer que eles sejam educados vai se fuder fandom idiota da porra,473,-0.6000000000000001,0.7,Negativo
1220131791253770243,Manwmessiane,"fela da puta me fez comprar uma pulseira pra no final dizer que não vai, se fuder dd",421,0.0,0.0,Neutro
1215315059049750528,GlauberMeiraBa1,"@httpvenusx @vantemort @klaraoutparis @nham_nham_ Nossa sua filha da puta do caralho, toma uns dois litros de suco… https://t.co/MAEhXpKAYY",20,-0.6,0.8,Negativo
3386639043,Vitor_Moreto,"só to esperando o filho da puta mandar print na xuba league, se mandar vai arrumar pra cabeça já vou avisando desde… https://t.co/rE7VXQLj7c",505,0.0,0.0,Neutro
1202427690437005318,sullinlovegood,nossa vai se fuder ele sorrindo pensando nos pais mas que merda vai se fuder Rabicho filha da puta pq revelou pro V… https://t.co/62i2VeoaYB,94,-0.4000000000000001,0.6,Negativo
859011870509936640,classhails,eu entendi seu filho da puta não precisa ficar falando a mesma merda para mim umas 5 vezes vai se fuder que cara chato.,2517,-0.4,0.63125,Negativo
1317602357908299778,WALLSHE94s,ai que susto filha da puta vai se foder caralho que inferno,346,-0.4,0.6,Negativo
1271923481438019587,Freelip_e,"Tá a menos de uma semana no serviço e já acha que é alguma bosta, se fuder vai sua filha da puta",31,-0.45555555555555555,0.48888888888888893,Negativo
1190051310458028038,daz4ipokky,nossa vai tomar no cu nn toca em mim filho da puta nn toca no meu celular que oDIO vai se foder me deixa em paz par… https://t.co/cPYYmM0SzK,577,-0.4,0.6,Negativo
1185471793873719297,poesiesany,"OLHA A PODRIDÃO QUE ISSO CHEGOU, OS ANTIS PAGANDO PESSOAS PARA DIFAMAR A LISA. VAI TOMAR NO CU TODO MUNDO, BORA YG… https://t.co/cJTOciQNUM",2118,0.0,0.0,Neutro
889849597,RealHKS,Quem foi o filho da puta que colocou uma criança com a cabeça estourada na tl vai se foder,1017,-0.4,0.6,Negativo
1213235194905317376,idkhowlarry,porcaria merda babaquice porra porra putaria putaria puta que o pariu puta escrota filha da da puta vagabundo foda… https://t.co/nIlcifO3Zr,1352,-0.44999999999999996,0.7000000000000001,Negativo
887151868606111744,Iustension,muleque se eu te vejo na rua eu te dou tanto soco nesse teu pau pequeno que ele vai deixar de existir caralho toma no teu cu filho da puta,936,-0.12916666666666668,0.4333333333333333,Negativo
795397152696651776,novembro_1899,Mandar esse Koeman pra puta que pariu. Como que ele muda a porra do sistema da equipe só pra jogar contra o Madrid?… https://t.co/CYqQ5atC4J,502,-0.6,0.8,Negativo
826406658,dyr_8,Mas um time que contrata o braighwait tem q mais é q se fuder msm 9 o filha da puta é o 9 sei nem quem é e tem 29 a… https://t.co/m4USaSm8He,145,0.04999999999999999,0.55,Negativo
1111806805548695558,vic_duartekkkj,cada dia ficar mais difícil de torcer pro barça vtmnc ataca seus filhos da puta desgraçado que odio vai se fuder,1101,-0.43333333333333335,0.5,Negativo
1166866371009011714,japaqqq,"odeio que rebaixe uma profissão, vai se fuder eu fico puta da vida",321,-0.6000000000000001,0.75,Negativo
1097194238322896906,MAKOTOEGGS,AQUELE FILHO DA PUTA MACHUCOU O DORIAN .  MEU DEUS TOMARA QUE ELE MORRA DA FORMA MAIS CRUEL POSSIVEL E IMAGINAVEL T… https://t.co/yTqK31OrUE,1888,-0.2,0.8,Negativo
2728229542,MatheusLuzPB,"Se vc defende o Busquets, não sou seu amigo. Não gosto de você. Quero que você vai tomar no cu, seu merda filho da puta",343,-0.2,0.8,Negativo
718372805037920256,ShaiderDepresso,"Puta que pariiiiiiu, FU, meu dente doeu, vai se fuder também, filho da puta do krl, arrombado",97,-0.3333333333333333,0.6,Negativo
625208814,oirmaodojoao,que bando de filha da puta nessa zaga do barça vai se foder cara burro do caralho lenglet,172,-0.4583333333333333,0.6333333333333334,Negativo
166592536,lariprin,"Quando você é mulher e trabalha com comunicação, sempre vai trombar com vários filhos da puta burros pra caralho qu… https://t.co/GjLVVc96j1",2791,-0.39999999999999997,0.5,Negativo
1302064774277193729,shtbossjjk,"Caralho vei, vai se fuder mano, que raiva da porra, vai tomar no cu, puta que pariu",284,-0.4666666666666666,0.6666666666666666,Negativo
391896629,paulorcsales,"@claudioedantas Olha, quem vai ser derrotado é o Brasil se isto acontecer, não tem filho da puta nenhum que vai obr… https://t.co/Rwa3D9uF9w",13,0.0,0.0,Neutro
1094313323414388736,putodaf1,"Bottas: AEEEEEEE CARALHO, PEGA ESSA VOLTA AÍ HAMILTON KKKKKKKKKKK Hamilton: bati o tempo, primo da Frozen Bottas: P… https://t.co/y94K6VKhS5",65,0.0,0.0,Neutro
1127250938647973888,choronaa_,porcaria merda babaquice porra porra putaria putaria puta que o pariu puta escrota filha da da puta vagabundo foda… https://t.co/P1F9f8EKyf,619,-0.44999999999999996,0.7000000000000001,Negativo
1142463746037735424,bangreve,A MENINA FALANDO QUE QUER SE POLICIAL E MT GENTE DA FAMILIA DELA NAO APOIA MAS O PAI DELA APOIA E O HOSEOK FALANDO… https://t.co/YbTenfcZB6,175,0.2,0.1,Positivo
953662654522036225,justsugarpills,porcaria merda babaquice porra porra putaria putaria puta que o pariu puta escrota filha da da puta vagabundo foda… https://t.co/bd5opGinwi,938,-0.44999999999999996,0.7000000000000001,Negativo
794939345476218881,sicknprveted,minha vida eh uma merda eu n tenho um momento de paz eu acordo chorando vou dormir chorando e ainda tem filho da pu… https://t.co/2Mr1jhFLCq,4478,-0.2333333333333333,0.5,Negativo
1284263350457835520,pynneaple,@Ally9Kull @horadapunha a mano eu sla ODEIO VOCÊ seu FILHO DA PUTA tomara que o teu pinto caia velho vai se fude,76,-0.3138888888888889,0.49722222222222223,Negativo
1314731620038062081,lanzhanewuxian,@defectxor @hxnvi @jooybr @mariamachadowm @lehgaliza21 Ela cometeu sim! PUTA QUE PARIU! VCS NUNCA LIGAM PARA TRANS!… https://t.co/TjZRePprGr,157,-0.5,0.6,Negativo
2988038261,paola_medeirozz,"Ai fiquei puta com um negócio ontem que olha, vai se fuder, gente filha da puta tem que tomar no cu mesmo pra aprender",809,-0.4,0.6,Negativo
1215087319570624512,kimgoogiie,O YOUTUBE SEU FILHO DA PUTINHA SEU VIADINHO PÃO COM OVO VAI PRA PUTA QUE PARIU SE EU TE VEJO NA RUA TE ENCHO DE POR… https://t.co/kjMviR5Vdy,49,0.0,0.0,Neutro
1045758872697409537,H66BI,NA CINTAGEM DIZ QUE CHEGOU MAS NO VIDEO TRAVOU AS VIEWS PORRA CARWLHO CACETE CU YOITUBE FILHO DA PUTA VAGABUNDO VAI… https://t.co/hheMD94Jaw,6074,-0.6,0.8,Negativo
1214754825608536064,jisungrchan,"Pessoa que eu odeio conta o presidente? Se sim, vai tomar no cu filho da puta.  Se não, acho que não odeio ninguém.",1580,-0.8,0.9,Negativo
4879720294,PRP_mc,"A mano vai se fuder, q vida desgraçada do caralho, meu vo q mora cmg, que tem alzheimer, caiu de madrugado no banhe… https://t.co/YbdODwdA9Y",207,-0.3,0.5666666666666667,Negativo
1265281126337327104,Twinckletoes,Acabei Final Fantasy VII Remake e PUTA QUE ME PARIU. Games are a fucking way of art. Foi com certeza uma das melhor… https://t.co/AB2Z1l78xx,121,-0.19642857142857142,0.7428571428571429,Negativo
2882851113,karolrr_,INFERNOOOO quem é o filho de uma puta que tá me ligando desde as 8 da manhã???? Eu atendo não fala nada vai se fuder que odiooooooooooo,873,-0.4,0.6,Negativo
1107808285451784192,jikooksgurl,VAI SE FUDER EU DOU A MINHA VIDA PELOS 7 PRA GRINGA CU SEBOSO VIR ME CHAMAR DE ANTI DO JK SE TU ME RELAR NA RUA EU… https://t.co/tUigYiRKPw,859,-0.4,0.6,Negativo
1107808285451784192,jikooksgurl,"Eu não tô crendo que tem gringa chamando barmy de anti do jk, vai tomar no seu cu filha da puta se eu te pegar na r… https://t.co/UoiDg8fAVn",859,0.0,0.0,Neutro
1020155526083203073,chemslena,cara se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tão alto que o som vai ultrapassar a estratosfe… https://t.co/Y7F0zugYro,2655,0.23333333333333336,0.4666666666666666,Positivo
1084602526345900034,gabrieela_ds,"eu amo o Ted, mas ele foi muito filho da puta de ter pedido a Robin pra se livrar dos cães dela. não interessa se f… https://t.co/TROuoXZkRu",175,0.5,0.6,Positivo
1203753709076992001,oceanlaurents,PORRAAAA CARALHOOOOOOOOI VAI TOMAR NO CU SEU ARROMBADINHO DO CARALHO COM CRIANÇA NÃO SE MEXE PORRA SE VC TEM ALGO P… https://t.co/opqTL5vhin,279,-0.4000000000000001,0.6,Negativo
