ID,Usuário,Tweet,Seguidores,Polarity,Subjectivity,Sentimento 
882025556715470848,SsoExhausted,"RT @LastStupidLie: Na moral, Khh não pode falar PORRA NENHUMA de kpop tá a mesma desgraça IGUALZINHAS , podem as duas comunidades darem a m…",724,-0.19999999999999998,0.39166666666666666,Negativo
1861291044,LastStupidLie,"Na moral, Khh não pode falar PORRA NENHUMA de kpop tá a mesma desgraça IGUALZINHAS , podem as duas comunidades dare… https://t.co/6kndpL7R3W",579,-0.19999999999999998,0.39166666666666666,Negativo
1218400244666421249,pcyruby,porra ela me chamou de fodida eu tô triste pra caralho pq sei que ela só nao me chamou de coisa pior pq n sabe xing… https://t.co/OSaA3gXe2p,1075,-0.42500000000000004,0.7000000000000001,Negativo
1207121432389529602,OAlezin,VAI SE FUDER LUAN PERES VAI PRA PUTA QUE PARIU SEU ARROMBADO DO CARALHO NO MEIO DO JOGO SEU FILHO DA PUTA,63,-0.36666666666666664,0.48333333333333334,Negativo
1124458420889890816,mashipkys,vai se fuder filho da puta que odio qual a necessidade caralho https://t.co/KfiW3AIY8a,3277,-0.5333333333333333,0.7000000000000001,Negativo
1390925414,ELDanbius,@jairbolsonaro você é um filho da puta! Vc não tem respeito nenhum pelas vidas que se foram. Minha vó se foi por ca… https://t.co/1YvsludXim,190,0.0,0.0,Neutro
331960895,luccaoliveiras,"Nossa, fanwar é muito chata vai se fuder, escuta o que você gosta e para de emitir opinião sobre oq o outro escuta seu filho da puta",161,-0.35625,0.74375,Negativo
986744729881759744,Davi_melo232,"@BielzinN_XP @Tinowns Então vai lá, joga por ele e ganha filho da puta. O cara joga muito, ai por causa da poha de… https://t.co/lyH074UZp2",45,0.0,0.0,Neutro
964178171158548480,L_u_c_a_s_f_c,RT @BostonCetico: TEM QUE JOGAR O 3°Q QUE NEM UM BANDO DE FILHO DA PUTA TODO JOGO  VAI SE FUDER,88,-0.26666666666666666,0.3333333333333333,Negativo
1272694178041024512,BBOYWOOJNN,@jkoqr NAMORAL oq vc ganha com isso caralho vai se fuder vai ora puta que te pariu doente mental da porra,1677,-0.34285714285714286,0.7714285714285715,Negativo
3475890203,bibizsy,é sério q tem gnt mandando o tin se m4t4r???? qual o problema dessa gnt???? vai tomar no cu filho da puta pensa ant… https://t.co/eJz7676Ao0,289,-0.3333333333333333,0.6666666666666666,Negativo
1286846110707916802,Bellalemonsugar,Meu pai sabendo que tenho disturbios alimentares desde os 12 anos  Meu pai tbm falando que tenho dor na coluna pq t… https://t.co/m677mGV3Dz,58,0.0,0.0,Neutro
886141946628067328,_Juan_xD,"voce cara, voce msm que da hate em jogador, vai se tratar seu filho duma puta",42,0.0,0.0,Neutro
1064914214186303489,lelexx__,"playboyzada filhos da puta, tava voltando embora o arrombado ultrapassando onde nao devia, sorte que meu pai eh zik… https://t.co/BWmbEEZIZK",86,0.3333333333333333,0.8333333333333334,Positivo
1108548433730813952,lucasgasparinnn,"RT @igorxd231: Se vc vai pra porteira/colina ou qualquer outro lugar que não seja a sua casa para beber e deixa tudo sujo e bagunçado lá, s…",357,-0.30833333333333335,0.525,Negativo
802976573016121344,tawjiro,"@RafaCamposBR @biquizin @Pedro_Stivanin @gaabriell95 @brttOficial @Tinowns ""tem que se fuder mesmo"" a por favor mlk… https://t.co/Z8qcNJAEte",1013,-0.4,0.6,Negativo
701457793765736449,vitoriacaroIini,"ultima reclamação da noite: sem noção do caralho, vai se fuder namoral puta que pariu",350,-0.1,0.41666666666666663,Negativo
920016475540336640,1998_Sandman,"@Pedro_Stivanin @gaabriell95 @brttOficial @Tinowns Tinha que ser mulambo mesmo, flamenguista filho da puta, vai se foder irmão",74,-0.1,0.4,Negativo
1159649592092348416,obottoxico,RT @h666hl: Odeio esses nerdola que joga lol véi vai se foder  Puta que comunidade tóxica do caralho vai tomar no cu esses arrombados da po…,4321,-0.15000000000000002,0.75,Negativo
1147582605661016065,h666hl,Odeio esses nerdola que joga lol véi vai se foder  Puta que comunidade tóxica do caralho vai tomar no cu esses arrombados da porra,66,-0.15000000000000002,0.75,Negativo
1057283578382467072,allanzitio,RT @BostonCetico: TEM QUE JOGAR O 3°Q QUE NEM UM BANDO DE FILHO DA PUTA TODO JOGO  VAI SE FUDER,179,-0.26666666666666666,0.3333333333333333,Negativo
1191703462507163650,DantesEdmond82,@fogaonet Tinha que pegar o @CaioAlexandre05 e fazer ajoelhar no milho Onde já se viu a lateral toda livre pra leva… https://t.co/5SHZ5qqKd9,22,0.4,0.8,Positivo
1265809173968760833,caralhodetector,"RT @lcintra_: pq ""tava com fome"" mas eu sei que é pq ela acha que tá sendo paranóica só pq um monte de filho da puta não tá tendo cuidado n…",153,0.0,0.0,Neutro
1078489286398394373,lcintra_,"pq ""tava com fome"" mas eu sei que é pq ela acha que tá sendo paranóica só pq um monte de filho da puta não tá tendo… https://t.co/I9AQZRZoLK",143,0.0,0.0,Neutro
617278383,hugohlebetz,Mei deus do céu que vermes VERMESSSSS parem de dar hate neles caralho porra vai se foder você não sai aí do seu Gol… https://t.co/UTnfjUmOFg,829,-0.5333333333333333,0.7000000000000001,Negativo
1259992104727707651,twcgraphy,garoto se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tao alto que o som vai ultrapassar a estratos… https://t.co/SHopIjmBSL,156,0.23333333333333336,0.4666666666666666,Positivo
1007269620032704514,clarannax,gente na moral vai se fuder quem ta julgando a mina por causa de um video  fodase que vc nao gosta dela caralho n p… https://t.co/0vU1JSwzdP,1241,-0.4000000000000001,0.6,Negativo
1244019581531885568,facadamaldada_,@Eduardo69450451 @safeaddison @doctorfagg0t @Jack___Jacket VAI TOMAR NO OLHO DO TEU CU FILHO DA PUTA NÃO ME CHAMA D… https://t.co/2tIpM6ZgPh,2876,0.0,0.0,Neutro
1132654606595624961,Parkjungsoov,garoto se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tao alto que o som vai ultrapassar a estratos… https://t.co/AwqkSe2wo6,134,0.23333333333333336,0.4666666666666666,Positivo
1015589827620888576,artmoonxstar,"RT @Parquinho_Chano: Quero que essa otária se foda, volta kami o meu pau vai se foder o cara campado pra caralho fez um puta de um trabalho…",1015,-0.3319444444444445,0.5402777777777777,Negativo
882021263077670913,cinnamonmarvel,garoto se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tao alto que o som vai ultrapassar a estratos… https://t.co/pfMiNL5vcj,3784,0.23333333333333336,0.4666666666666666,Positivo
1193233945036546049,neverlinkzy,Filho da puta do caralho que ódio que eu tô de você se bossal que ódio nossa puta que pariu enfia um isqueiro no cu… https://t.co/Bq4GIb3bc0,694,-0.7333333333333334,0.8666666666666667,Negativo
1098407870083854336,cocollysx,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,210,-0.1666666666666667,0.8166666666666665,Negativo
1239341042626936832,fluffyhairhyuk,RT @siwocean: garoto se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tao alto que o som vai ultrapassar a estratosfera na mo…,967,0.15000000000000002,0.42500000000000004,Positivo
900731352508755972,Parquinho_Chano,"Quero que essa otária se foda, volta kami o meu pau vai se foder o cara campado pra caralho fez um puta de um traba… https://t.co/6FExaxat6g",252,-0.34,0.54,Negativo
1147694686905257984,Jamilly_xl,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,1431,-0.1666666666666667,0.8166666666666665,Negativo
1027519695036051458,bangtanfxcksme,"@laviechae @jjkmin_ Militante meu pau, sua piranha arrombada do caralho, eu sou gente, diferente de você e pode fal… https://t.co/v7k6qdxdHp",1357,-0.2,0.5,Negativo
782974655170740225,Rafael_Vale08,"@SantosFC Quantos anos tem esse filho da puta desse Kaio Jorge que não consegue dar um pique, vai se fuder o cara j… https://t.co/MBGR6mjHAq",6,-0.15000000000000002,0.4,Negativo
3043659265,jneto_28,TIN MELHOR MID BR SE DER pRA OUTRO VAI TOMA NO CU FILHO DA PUTA O CARA JOGA PRA CARALHO VAI SE FODER SEUS FILHO DA… https://t.co/yETAgX0krd,472,0.0,0.42500000000000004,Neutro
3402987207,lovateuk,garoto se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tao alto que o som vai ultrapassar a estratos… https://t.co/4tmdktdGla,253,0.23333333333333336,0.4666666666666666,Positivo
1040800107116089344,mateusgaruttii,RT @BostonCetico: TEM QUE JOGAR O 3°Q QUE NEM UM BANDO DE FILHO DA PUTA TODO JOGO  VAI SE FUDER,236,-0.26666666666666666,0.3333333333333333,Negativo
1217312957534756864,CelticsBrr,RT @BostonCetico: TEM QUE JOGAR O 3°Q QUE NEM UM BANDO DE FILHO DA PUTA TODO JOGO  VAI SE FUDER,946,-0.26666666666666666,0.3333333333333333,Negativo
1001248718341967872,gtelline,vai se fode filha da puta vagabund* do caralho que ódio,673,-0.6000000000000001,0.75,Negativo
2199427091,molimine,@jhopefall garoto se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tao alto que o som vai ultrapassar… https://t.co/IR0aQPslOv,11096,0.23333333333333336,0.4666666666666666,Positivo
4898557215,littlepassos,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,1269,-0.1666666666666667,0.8166666666666665,Negativo
855247526819135490,facesad_,vai se fuder japonês filho da puta feddou mais que bronze,3075,0.033333333333333326,0.3666666666666667,Positivo
1220435317808926720,Biancaabbarros,"Eu vendo agr que a Netflix removeu todos os filmes de star wars, filha da puta vai se fuder",86,-0.4,0.6,Negativo
1216496026690912256,killmecesoir,Aí velho vai se foder se eu ver falando mal do tin na tl vai tomar block puta que pariu vê a porra do teu jogo quieto o filho da puta.,159,-0.24000000000000005,0.5066666666666667,Negativo
1216520837190295552,EstagiarioTupi,RT @BostonCetico: TEM QUE JOGAR O 3°Q QUE NEM UM BANDO DE FILHO DA PUTA TODO JOGO  VAI SE FUDER,224,-0.26666666666666666,0.3333333333333333,Negativo
1262826032622645249,lllbene,RT @BostonCetico: TEM QUE JOGAR O 3°Q QUE NEM UM BANDO DE FILHO DA PUTA TODO JOGO  VAI SE FUDER,468,-0.26666666666666666,0.3333333333333333,Negativo
4839242553,_vitorvidal_,RT @BostonCetico: TEM QUE JOGAR O 3°Q QUE NEM UM BANDO DE FILHO DA PUTA TODO JOGO  VAI SE FUDER,38,-0.26666666666666666,0.3333333333333333,Negativo
1102762475991240706,BostonCetico,TEM QUE JOGAR O 3°Q QUE NEM UM BANDO DE FILHO DA PUTA TODO JOGO  VAI SE FUDER,2268,-0.4,0.5,Negativo
1135275113673297928,patthewx,"@wangxjisoo @Luccsg @nybarzal ue, se alguem te chamar pelo pronome errado, entao nao tilta caralho. ngm eh obrigado… https://t.co/8bYMVeOHsC",359,-0.45,0.75,Negativo
1262887355297533952,Williamysg,"@inmyheadw @milasweetvner Tira o icon da ariana seu porra, isso é um assunto muito sério e delicado, se você soubes… https://t.co/N9mQ0eJQ9n",684,-0.4444444444444444,0.8555555555555556,Negativo
1090403963604815879,skrIetons,@wattpad SEU APLICATIVO DEFEITUOSO DO CARALHO SE EU TE USO SUA ÚNICA FUNÇÃO É APENAS MANTER O QUE ESCREVO E NADA MA… https://t.co/C9Wk52Vcz7,1758,-0.3,0.9,Negativo
1241360459049164800,SilviaCacho2,"RT @asurtada12: quando eu estou disponível ninguém me quer, mas se eu estivesse namorando brotaria gente da casa do caralho da puta que par…",127,3.700743415417188e-17,0.43333333333333335,Positivo
1106360680352018432,katyresilient,@jairbolsonaro Vai se fuder velho filha da puta tomara que morra,1791,-0.15000000000000002,0.4,Negativo
1230227619452461061,AuditoriaPutas,RT @sccpflavi: caralho vai se foder como que anula um gol desses seus filho da puta,4237,-0.4,0.6,Negativo
982266827890831360,sccpflavi,caralho vai se foder como que anula um gol desses seus filho da puta,1612,-0.5,0.6499999999999999,Negativo
354904346,lunais_,"não aguento mais esse timinho de filho da puta com esse técnico filha da puta de ruim, só tô engolindo esse empate… https://t.co/OKM0p3df83",702,-0.4437499999999999,0.5833333333333333,Negativo
965666544859697153,LucasCorsi10,"É um tormento se merda meu irmão, uma coisa pior que a outra. Defendi o Tiago até os dentes e hoje prezo pela sua s… https://t.co/MFZJGQZOZa",28,-0.30833333333333335,0.525,Negativo
985048360192237568,Yuno20161691,"RT @writeonleeh: o vai tomar no teu cu hein maluco, vai tomar no teu cu filho da puta, vai se fuder hein, vai te fuder hein, vai pra casa d…",189,-0.4666666666666666,0.7000000000000001,Negativo
1216385557472993288,EClaytao,"Eu nunca odiei alguém, mas de verdade tô achando a desenvolvi isso por alguém, q tire de mim pq n é um sentimento s… https://t.co/M1op0O4ewy",1035,0.25,0.39999999999999997,Positivo
1286497615325155330,styllgi,que ódio caralho ódio de macho de escroto da porra se fuder essa merda no tenho um dia de paz nessa buceta mesmo pu… https://t.co/ZHXDOJyhEF,274,-0.25833333333333336,0.5833333333333334,Negativo
961732133575385096,william_hohl,"odeio criança mimada vai se fuder, aprende que animal não é objeto seu filha da puta!! https://t.co/SLShBHP3kZ",445,-0.7125,0.75,Negativo
162487948,MiracleKyuhyun,RT @siwocean: garoto se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tao alto que o som vai ultrapassar a estratosfera na mo…,549,0.15000000000000002,0.42500000000000004,Positivo
1160315767646281729,Costa74136878,"@shferreirinha @fogonarede Não estou maluco... Você está... Se ele fala a verdade, está fora camarada... Por isso q… https://t.co/Hn5GWk3uwu",7,0.3,0.9,Positivo
1099181798,writeonleeh,"o vai tomar no teu cu hein maluco, vai tomar no teu cu filho da puta, vai se fuder hein, vai te fuder hein, vai pra… https://t.co/Z2Wus8BQGS",2491,-0.4666666666666666,0.7000000000000001,Negativo
1162898007798538240,Poechii,@akupoems ó vai toma no teu cu hein maluco vai toma no teu cu o filho da puta vai te fuder vai se fuder vai pra cas… https://t.co/LGRWpBjdyC,725,-0.4666666666666666,0.7000000000000001,Negativo
1143405251648733184,otavioosz_,"@jairbolsonaro vai se fuder filha da puta ninguem gosta de você, aposto que seus eleitores queiram chupa esse pedaç… https://t.co/d7MEm9XtW5",360,-0.4,0.6,Negativo
1087159254086242305,taehxi,eu quero é que kpoper se foda enfia o exército no cu deles vai tu pro exército filho da puta,5234,-0.4,0.6,Negativo
69704163,JubsBet,"RT @asurtada12: quando eu estou disponível ninguém me quer, mas se eu estivesse namorando brotaria gente da casa do caralho da puta que par…",741,3.700743415417188e-17,0.43333333333333335,Positivo
2821997938,malja_1,"Juiz deu acréscimo até o Corinthians empatar, um pênalti que não foi, uma expulsão que o Corinthians se safou, olha… https://t.co/ikUtTggTGO",483,0.0,0.0,Neutro
1242787587976245248,hoch_boy,"RT @CadmioCotrim: HORA DA BIOLOGIA CARALHO! ESSE FILHO DA PUTA GIGANTE, PARECE MUITO QUE VAI SUGAR TODO O SEU SANGUE ENTUPIDO DE DROGAS! MA…",33,-0.22499999999999998,0.6749999999999999,Negativo
1148632145197502464,asurtada12,"quando eu estou disponível ninguém me quer, mas se eu estivesse namorando brotaria gente da casa do caralho da puta… https://t.co/sbwaVP2kQU",2716,3.700743415417188e-17,0.43333333333333335,Positivo
1120296624381669377,thalysson30h,Que ódio cara já to mal o dia inteiro e me vem o filho da puta do botafogo e a filha da puta da pain me estressar v… https://t.co/SmZRkXHUaS,241,-0.75,0.7833333333333333,Negativo
799431393587630081,marifffff,tem que se fuder mesmo vai pra casa do caralho time filho da puta,1029,-0.5,0.7,Negativo
815665176229924864,xoannabanan,"Eu me estressando com macho geek again, olha só, vão se fuder seus filha da puta, vcs querem q siga os quadrinhos o… https://t.co/L4jP2iuVJS",357,-0.2,0.35,Negativo
2657067038,Guiilherme250,"@Corinthians O Coelho é melhor que esse arrombado do Tiago Nunes, Vai se fuder esse filho da puta tem que enfiar o… https://t.co/TKTXwAzecd",11,0.04999999999999999,0.55,Positivo
1058434305905643520,siwocean,garoto se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tao alto que o som vai ultrapassar a estratos… https://t.co/hrFg6wDq8d,3564,0.23333333333333336,0.4666666666666666,Positivo
1266907395478994945,Thanostemrazao,@MarceloAdnet @secomvc @jairbolsonaro @mfriasoficial E aí seu trouxa vagabundo! O Mário Frias mostrou bem o lixo de… https://t.co/z24NCy0wfU,66,-1.0,0.8,Negativo
1218684653831442435,HaldMp4,eu quero que vc vá se fuder que vc vai tomar no cu filha da puta nojento asqueroso merda podre https://t.co/mD2kqBthD8,573,-0.5333333333333333,0.8000000000000002,Negativo
2870701703,BicaProGol,Vai se foder @Corinthians .... dá nojo de ver esse time jogando...bando de inútil em campo não se salva um..bando d… https://t.co/0RQAuhuQsI,575,-0.45,0.4,Negativo
1220189667070500864,kakau_sla,MERDA CU BUCETA PAU FILHO DA PUTA ARROMBADO EU TAVA QUASE CONSEGUINDO AI QUE RAIVA CARALHO VAI SE FUDER PUTA AUE PARIU,545,-0.475,0.575,Negativo
1295102484512419841,chaekwonn,RT @vanartbts: @chaekwonn CLARA SUA FILHA DA PUTA SEQUELADA QUE SARRA COM O BERTINHO DO SARRA COMIGO QUE GOSTA DE SENTAR NO BERTINHO SARRAD…,597,0.10000000000000002,0.3833333333333333,Positivo
3165611650,fatgrlbitch,SO QUERIA DIZER QUE A PAIN GAMING VAI PAGAR A CONTA DO HOSPITWL SE EU INFARTAR SEUS FILHO DA PUTA,465,0.0,0.0,Neutro
1228349571878805504,Kau1_Cesti,@capelareal Ele que faz falta boba ? Ele que erra passe ?  É ele que não acerta um cruzamento ? Ele que não acerta… https://t.co/I1AkfcSDMu,4,-0.10714285714285715,0.7053571428571428,Negativo
1255692192582184962,bernardes_larah,@CabralKairo SE OS CARA FAZ GOL O FODIDO FILHO DA PUTA DO JUIZ VAI LÁ E INVALIDA ESSA MERDA QUE DESGRAÇA CARALHO PO… https://t.co/NlWb3TtXGZ,134,-0.5,0.8,Negativo
2230529772,sccpcxrol,QUE PORRA FOI ESSA CARALHO EU TO PUTA DA VIDA VAI SE FODER,1731,-0.4,0.6,Negativo
1171880013802745857,biabasilioo,VAI SE FODER VAR LIXO FILHO DE UMA PUTA TA CEGO CORNO PUTO DO CARALHO COMO QUE UM FILHO DA PUTA DESSE É JUIZ MANO VSF,138,-0.42000000000000004,0.6133333333333334,Negativo
878219572201103360,Pedro_Lopes009,VAI SE FUDE ONDE QUE FOI FALTA FILHO DA PUTA,453,-0.30000000000000004,0.325,Negativo
1236392614531907586,starsgada,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,33,-0.1666666666666667,0.8166666666666665,Negativo
970348790254272512,laulau_mto,"""Racismo é só quando vc fala na cara da pessoa"" - então quer dizer que se vc tá sendo um puta babaca, escroto e seg… https://t.co/gGZfMt5Q0e",96,0.0,0.55,Neutro
1000187879090540544,kellensccp,PUTA QUE PARIUU VAI SE FODER FILHOS DA PUTAAAAAAAAAAAAAAAAAAAAAAAAAAAA VAI CORINTHIANS INFERNO CARALHO CU BUCETA PAUROLA,485,-0.4,0.6,Negativo
3080616400,rjmacedoo,"vai toma no meio do cu nessa porra, time horrível do caralho bando de corno filho da puta tem que todo mundo se foder nessa porra",620,-0.39999999999999997,0.6666666666666666,Negativo
1224872222067712002,lcomarquess,TOMA NO CU TIME FILHA DA PUTA DO CARALHO OLHA O GOL QUE TOMA  VAI SE FUDE  CARALHO DE TIME,228,-0.4000000000000001,0.6,Negativo
1223716718993969156,sorrizindababi,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,201,-0.1666666666666667,0.8166666666666665,Negativo
1190039729863090177,JENNIEG0THIC,"RT @exopalette: vão tomar no cu passam o ano todo tratando as pessoas como se fossem lixo pra chegar em setembro e lançar ""ofereço ajuda 🎗️…",4013,0.2,0.4,Positivo
1130567581264429056,exopalette,"vão tomar no cu passam o ano todo tratando as pessoas como se fossem lixo pra chegar em setembro e lançar ""ofereço… https://t.co/A92Bz7BRR9",4011,0.2,0.4,Positivo
785330187818962945,6666wx,quero que se foda esse bando de arrombado na moral to cagando e andando se esse bando de turista filho da puta vai… https://t.co/Z7UNMZaOnF,177,-0.3333333333333333,0.6,Negativo
1157771811419054090,vanartbts,@chaekwonn CLARA SUA FILHA DA PUTA SEQUELADA QUE SARRA COM O BERTINHO DO SARRA COMIGO QUE GOSTA DE SENTAR NO BERTIN… https://t.co/uuiKMo32md,4326,0.10000000000000002,0.3833333333333333,Positivo
3719618716,_cfeeh,@samircarvalho @UOLEsporte @UOL Quem esse filho da puta pensa que é pra se tornar líder em campo? Vai tomar no cu,578,0.0,0.0,Neutro
1163944688518356992,foiodavizinho,"Que filho da puta! O maluco não só apoia um movimento hipócrita e tóxico como o femismo como também fala ""ah quero… https://t.co/gCg2eVuApx",46,0.0,1.0,Neutro
1260581568067915782,ClahBitan,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,487,-0.1666666666666667,0.8166666666666665,Negativo
1085324471186141184,aprecieiaug,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,1850,-0.1666666666666667,0.8166666666666665,Negativo
1136736039941419008,crf_mellina,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,647,-0.1666666666666667,0.8166666666666665,Negativo
1245457597110648836,Fredyberlim,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,200,-0.1666666666666667,0.8166666666666665,Negativo
1296291737351192587,loudmandyy,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,282,-0.1666666666666667,0.8166666666666665,Negativo
1301213431278731264,CanceladoHjjs,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,2,-0.1666666666666667,0.8166666666666665,Negativo
874440677769310213,JuaumGusto,[05/09/2020 17:57:21] Jão: Ou vai tomar no cu  [05/09/2020 17:57:34] Jão: A ******** é muito gata vei  [05/09/2020… https://t.co/HffkKQhEyx,71,0.325,1.0,Positivo
1201643411025145859,afetobabitan,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,1235,-0.1666666666666667,0.8166666666666665,Negativo
1295467128783544323,Vivian072937718,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,13,-0.1666666666666667,0.8166666666666665,Negativo
868250236157915136,shwnstan,vai se foder porra caralho buceta puta que pariu filho da puta,3535,-0.4666666666666666,0.6666666666666666,Negativo
1092917446074355713,passosdebabii,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,121,-0.1666666666666667,0.8166666666666665,Negativo
1269017082655621126,marzinftpassinh,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,208,-0.1666666666666667,0.8166666666666665,Negativo
1160578085357535233,paraisoforbabi,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,480,-0.1666666666666667,0.8166666666666665,Negativo
1297286067276709888,roibabii,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,100,-0.1666666666666667,0.8166666666666665,Negativo
1090036870224986113,coringaodezoas,"Puta que pariu, não dá mais para escalar a nossa defesa no @cartolafc ! Foi-se o tempo que nossa defesa era sólida… https://t.co/XDLpn4lq8y",2685,-0.25,0.8,Negativo
1183821480972505088,victorpoesie,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,214,-0.1666666666666667,0.8166666666666665,Negativo
1141687208606339073,TEFTEF19000231,"PORRA PUTA QUE PARIU CARALHO EU TAVA FICANDO MELHOR E DO NADA A MINHA MAE ME MANDA TROÇO DA CATEQUESE, QUE SO PIORA… https://t.co/PxwZHX6aai",23,-0.16666666666666666,0.6,Negativo
1252334425821646849,sincebabii,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,393,-0.1666666666666667,0.8166666666666665,Negativo
1255353657983479812,Hiagoaraujo_,pra que segue se vai parar de seguir filho da puta?,159,0.0,0.1,Neutro
1239936210568609799,mari_sofiasm,RT @babihappines: vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a quare…,77,-0.1666666666666667,0.8166666666666665,Negativo
1277231373087125504,babihappines,vai se fuder galera que tá comparando o trabalho da bárbara que ela foi pra copa nobru com os meninos que furaram a… https://t.co/2Hx0ZrJUEX,1483,-0.1666666666666667,0.8166666666666665,Negativo
1215324854477631492,FICClONE,Esse filho da puta do caralho só faz merda. Vai se foder. Puta que PARIU. Que queimE.,6708,-0.35000000000000003,0.75,Negativo
2730176911,lunaticalunna,"RT @gabriolaz: ""me aposentei mas tive que voltar pq vcs são um bando de zé cu do caralho toda década essa porra vai se foder vacina as cria…",796,-0.35,0.5,Negativo
1256685301898121220,itrgirl,que benção seria se todos voces sumissem da terra peguem o microfone ligado e enfiem no cu de voces tambem bando de… https://t.co/ZVtiU2GV60,432,0.0,0.0,Neutro
891854056251064322,LMartins_13,"Acho tão legal participar de 2 fandons diferentes que estão votando  Um tá: Não se preocupe se não quiser votar, es… https://t.co/h2SDDp8iHq",1034,0.2833333333333333,0.5833333333333334,Positivo
703933433685397508,markaovinicius,"Se esse filho da puta falar que o time jogou bem, manda ele embora no vestiário. Vai falar que o Botafogo é mais time tb ? Se foder",56,0.04999999999999999,0.55,Positivo
1152614255637737473,wonjw00,VAI SE FUDEEEEEEEEEEEE PORRAAAAAAAQAAAAAAAA QUE ODIOOOOOOOOOOOOOOOIOIIIIIOOOOOFILHA DA PUTA AARESOODEN CARALHO CAI… https://t.co/1NunCOtlFv,760,0.0,0.0,Neutro
1220848590282809345,comunivia,nao é porque o cara é argentino que ele vai ser um filho da puta sempre mandaram o cara do time inimigo se ***** pq… https://t.co/v47A6bBR18,5654,0.0,0.0,Neutro
1246636355788189699,artyeolieh,VAI SE FUDER A INFLAÇÃO VAI COMER O NOSSO CU A VENEZUELA QUE ESSE FUDIDA TANTO FALAVA É O PRÓPRIO BRASIL QUE ÓDIO D… https://t.co/ggugzuRuCp,2091,-0.2,0.6799999999999999,Negativo
860982615003848704,_Mah_th,CARA QUE RENEKTON FILHA DA PUTA VAI SE FUDER ESSE ONECO DO CARALHO EU RTO COM ODIO CARA BANE ESSA EMRDA FODASE VAI… https://t.co/1YtVTsPWtU,33,-0.4,0.6,Negativo
1040424080577581057,_macorelo,PUTA QUE PARIU ROBO fILHO DA PUTA VAI SE FODER BURRO DO CARALHO,131,-0.44000000000000006,0.64,Negativo
1301364848882864128,leozxxi,TU QUER QUE EU CHORE DE EMOÇÃO FILHO DA PUTA VAI SE FODE FLASHA NA BOCA DESSE RENEKTON FILHO DA PUTA BOM FODIDO,1,-0.4000000000000001,0.6,Negativo
1249842896796254208,skylejosh,"eu conversando com a pessoa dizendo que queria estar jogando bola, ela: PANDEMIA PORRA HIPÓCRITA DO CARALHO  ela ho… https://t.co/1k2pE59YP2",5245,-0.4,0.6,Negativo
1131955166838706176,anemmachado,oq ele fala: porra caralho buceta vai se fude filha da puta merda vagabunda  oq eu entendo: oiiiiii sou um neném qu… https://t.co/qx9VtBLDtb,427,-0.39999999999999997,0.7,Negativo
